Name	Formula	InChI	InChIKey	SMILES	ChEBI	KEGG	BioCyc	HMDB	LipidMaps	SwissLipids	Wikidata	PubChem	Metabolights	ChemSpider	BiGG	MetaNetX	Reactome	SEED
uridine 5'-monophosphate	C9H13N2O9P	InChI=1S/C9H13N2O9P/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(20-8)3-19-21(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,10,12,15)(H2,16,17,18)/t4-,6-,7-,8-/m1/s1	DJJCXFVJDGTHFX-XVFCMESISA-N	O[C@@H]1[C@@H](COP(O)(O)=O)O[C@H]([C@@H]1O)n1ccc(=O)[nH]c1=O	CHEBI:16695	C00105		HMDB0000288;HMDB00288			Q27074278	6030		5808	NA	NA	NA	NA
Cyclic AMP	C10H12N5O6P	InChI=1S/C10H12N5O6P/c11-8-5-9(13-2-12-8)15(3-14-5)10-7-6(4(1-16)19-10)20-22(17,18)21-7/h2-4,6-7,10,16H,1H2,(H,17,18)(H2,11,12,13)/t4-,6-,7-,10-/m1/s1	KMYWVDDIPVNLME-KQYNXXCUSA-N	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](CO)[C@H]2OP(O)(=O)O[C@@H]12	CHEBI:27844	C02353		HMDB11616			Q27103372	101812		91988	NA	NA	NA	NA
Deoxyadenosine monophosphate	C10H14N5O6P	InChI=1S/C10H14N5O6P/c11-9-8-10(13-3-12-9)15(4-14-8)7-1-5(16)6(21-7)2-20-22(17,18)19/h3-7,16H,1-2H2,(H2,11,12,13)(H2,17,18,19)/t5-,6+,7+/m0/s1	KHWCHTKSEGGWEX-RRKCRQDMSA-N	Nc1ncnc2n(cnc12)[C@H]1C[C@H](O)[C@@H](COP(O)(O)=O)O1	CHEBI:17713	C00360		HMDB00905;HMDB0000905			Q1874427	12599		12079	NA	NA	NA	NA
N-(1-Deoxy-1-fructosyl)phenylalanine	C15H21NO7	InChI=1S/C15H21NO7/c17-7-11-12(18)13(19)15(22,23-11)8-16-10(14(20)21)6-9-4-2-1-3-5-9/h1-5,10-13,16-19,22H,6-8H2,(H,20,21)/t10-,11+,12+,13-,15?/m0/s1	FAVRCIXPIVJIPN-VJDSNFAGSA-N	O1[C@@H]([C@H]([C@@H](C1(O)CN[C@@H](CC2=CC=CC=C2)C(O)=O)O)O)CO				HMDB0037846;HMDB37846				101039148			NA	NA	NA	NA
1-(sn-Glycero-3-phospho)-1D-myo-inositol	C9H19O11P	InChI=1S/C9H19O11P/c10-1-3(11)2-19-21(17,18)20-9-7(15)5(13)4(12)6(14)8(9)16/h3-16H,1-2H2,(H,17,18)/t3-,4-,5-,6+,7-,8-,9-/m1/s1	BMVUIWJCUQSHLZ-UJGXJMNGSA-N	OC[C@@H](O)COP(O)(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O	CHEBI:18321	C01225		HMDB0011649;HMDB11649			Q27103000			28184592	NA	NA	NA	NA
ascr#18	C17H32O6	InChI=1S/C17H32O6/c1-12(9-7-5-3-4-6-8-10-16(20)21)22-17-15(19)11-14(18)13(2)23-17/h12-15,17-19H,3-11H2,1-2H3,(H,20,21)	AHRWSOYISAIFOZ-UHFFFAOYSA-N	CC(CCCCCCCCC(O)=O)OC1OC(C)C(O)CC1O											NA	NA	NA	NA
Sucrose	C12H22O11	InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1	CZMRCDWAGMRECN-UGDNZRGBSA-N	OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	CHEBI:17992	C00089		HMDB0000258;HMDB00258			Q4027534	5988		5768	NA	NA	NA	NA
Cyclic GMP	C10H12N5O7P	InChI=1S/C10H12N5O7P/c11-10-13-7-4(8(17)14-10)12-2-15(7)9-6-5(3(1-16)20-9)21-23(18,19)22-6/h2-3,5-6,9,16H,1H2,(H,18,19)(H3,11,13,14,17)/t3-,5-,6-,9-/m1/s1	UASRYODFRYWBRC-UUOKFMHZSA-N	Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@H](CO)[C@H]2OP(O)(=O)O[C@@H]12	CHEBI:28181	C06194		HMDB11629;HMDB0011629			Q27103546	92823		83792	NA	NA	NA	NA
adenosine 5'-monophosphate	C10H14N5O7P	InChI=1S/C10H14N5O7P/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(22-10)1-21-23(18,19)20/h2-4,6-7,10,16-17H,1H2,(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1	UDMBCSSLTHHNCD-KQYNXXCUSA-N	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O	CHEBI:16027	C00020		HMDB0000045;HMDB00045			Q318369	6083		5858	NA	NA	NA	NA
N-(1-Deoxy-1-fructosyl)tyrosine	C15H21NO8	InChI=1S/C15H21NO8/c17-6-11-12(19)13(20)15(23,24-11)7-16-10(14(21)22)5-8-1-3-9(18)4-2-8/h1-4,10-13,16-20,23H,5-7H2,(H,21,22)/t10-,11+,12+,13-,15?/m0/s1	QLJKHQIODQKMNW-VJDSNFAGSA-N	OC[C@H]1OC(O)(CN[C@@H](CC2=CC=C(O)C=C2)C(O)=O)[C@@H](O)[C@@H]1O				HMDB37845;HMDB0037845							NA	NA	NA	NA
Decarbamoylgonyautoxin III	C9H16N6O7S	InChI=1S/C9H16N6O7S/c10-6-13-5-3(2-16)12-7(11)15-1-4(22-23(19,20)21)9(17,18)8(5,15)14-6/h3-5,16-18H,1-2H2,(H2,11,12)(H3,10,13,14)(H,19,20,21)	AJLCXXKDNUGKKH-UHFFFAOYSA-N	OCC1NC(=N)N2CC(OS(O)(=O)=O)C(O)(O)C22NC(=N)NC12				HMDB0040137;HMDB40137				53461858		26502476	NA	NA	NA	NA
Acaciabiuronic acid	C12H20O12	InChI=1S/C12H20O12/c13-3-2(23-11(21)7(17)4(3)14)1-22-12-8(18)5(15)6(16)9(24-12)10(19)20/h2-9,11-18,21H,1H2,(H,19,20)	YOOPHLDCWPOWDX-UHFFFAOYSA-N	OC1OC(COC2OC(C(O)C(O)C2O)C(O)=O)C(O)C(O)C1O				HMDB0029938;HMDB29938				14160009			NA	NA	NA	NA
guanosine 5'-monophosphate	C10H14N5O8P	InChI=1S/C10H14N5O8P/c11-10-13-7-4(8(18)14-10)12-2-15(7)9-6(17)5(16)3(23-9)1-22-24(19,20)21/h2-3,5-6,9,16-17H,1H2,(H2,19,20,21)(H3,11,13,14,18)/t3-,5-,6-,9-/m1/s1	RQFCJASXJCIDSX-UUOKFMHZSA-N	Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O	CHEBI:17345	C00144		HMDB0001397;HMDB01397			Q422473	6804		6545	NA	NA	NA	NA
Tetrahydropentoxyline	C17H22N2O7	InChI=1S/C17H22N2O7/c20-6-11(21)14(22)16(24)15(23)13-12-8(5-10(19-13)17(25)26)7-3-1-2-4-9(7)18-12/h1-4,10-11,13-16,18-24H,5-6H2,(H,25,26)	LCHFAYIGHOVWSA-UHFFFAOYSA-N	OCC(O)C(O)C(O)C(O)C1NC(CC2=C1NC1=CC=CC=C21)C(O)=O				HMDB12492;HMDB0012492;HMDB29992;HMDB0029992				21125948		19993304	NA	NA	NA	NA
Riboflavin	C17H20N4O6	InChI=1S/C17H20N4O6/c1-7-3-9-10(4-8(7)2)21(5-11(23)14(25)12(24)6-22)15-13(18-9)16(26)20-17(27)19-15/h3-4,11-12,14,22-25H,5-6H2,1-2H3,(H,20,26,27)/t11-,12+,14-/m0/s1	AUNGANRZJHBGPY-SCRDCRAPSA-N	Cc1cc2nc3c(nc(=O)[nH]c3=O)n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C	CHEBI:17015	C00255		HMDB0000244;HMDB00244			Q130365	493570		431981	NA	NA	NA	NA
Succinyladenosine	C14H17N5O8	InChI=1S/C14H17N5O8/c20-2-6-9(23)10(24)13(27-6)19-4-17-8-11(15-3-16-12(8)19)18-5(14(25)26)1-7(21)22/h3-6,9-10,13,20,23-24H,1-2H2,(H,21,22)(H,25,26)(H,15,16,18)/t5-,6+,9+,10+,13+/m0/s1	VKGZCEJTCKHMRL-VWJPMABRSA-N	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N[C@@H](CC(O)=O)C(O)=O)ncnc12	CHEBI:71169			HMDB00912;HMDB0000912			Q27139416	20849086		17216022	NA	NA	NA	NA
S-adenosyl-L-homocysteine	C14H20N6O5S	InChI=1S/C14H20N6O5S/c15-6(14(23)24)1-2-26-3-7-9(21)10(22)13(25-7)20-5-19-8-11(16)17-4-18-12(8)20/h4-7,9-10,13,21-22H,1-3,15H2,(H,23,24)(H2,16,17,18)/t6-,7+,9+,10+,13+/m0/s1	ZJUKTBDSGOFHSH-WFMPWKQPSA-N	N[C@@H](CCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12)C(O)	CHEBI:16680;CHEBI:57856	C00021		HMDB00939;HMDB0000939			Q307434	439155		388301	NA	NA	NA	NA
icas#9	C20H25NO7	InChI=1S/C20H25NO7/c1-11(7-8-18(23)24)26-20-16(22)9-17(12(2)27-20)28-19(25)14-10-21-15-6-4-3-5-13(14)15/h3-6,10-12,16-17,20-22H,7-9H2,1-2H3,(H,23,24)/t11-,12+,16-,17-,20-/m1/s1	GIZBXORWWXIWKX-VEZRURDRSA-N	C[C@H](CCC(O)=O)O[C@@H]1O[C@@H](C)[C@@H](C[C@H]1O)OC(=O)c1c[nH]c2ccccc12	CHEBI:79028				LMFA13040128		Q27148102	44205804		31150666	NA	NA	NA	NA
Wybutoxine	C16H20N6O7	InChI=1S/C16H20N6O7/c1-7-8(5-9(29-26)10(14(24)27-3)20-16(25)28-4)22-13(23)11-12(18-6-17-11)21(2)15(22)19-7/h6,9-10,26H,5H2,1-4H3,(H,17,18)(H,20,25)	FRYWGCQTDZARGT-UHFFFAOYSA-N	COC(=O)NC(C(CC1=C(C)N=C2N1C(=O)C1=C(N=CN1)N2C)OO)C(=O)OC				HMDB0039126;HMDB39126				193232		167683	NA	NA	NA	NA
N6-Carbamoyl-L-threonyladenosine	C15H20N6O8	InChI=1S/C15H20N6O8/c1-5(23)7(14(26)27)19-15(28)20-11-8-12(17-3-16-11)21(4-18-8)13-10(25)9(24)6(2-22)29-13/h3-7,9-10,13,22-25H,2H2,1H3,(H,26,27)(H2,16,17,19,20,28)/t5-,6-,7+,9-,10-,13-/m1/s1	UNUYMBPXEFMLNW-DWVDDHQFSA-N	C1(=NC=NC=2N(C=NC12)[C@@H]3O[C@@H]([C@H]([C@H]3O)O)CO)NC(N[C@H](C(O)=O)[C@@H](C)O)=O	CHEBI:21440						Q15632802	161466		141829	NA	NA	NA	NA
LysoPE(0:0/14:1(9Z))	C19H38NO7P	InChI=1S/C19H38NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-19(22)27-18(16-21)17-26-28(23,24)25-15-14-20/h5-6,18,21H,2-4,7-17,20H2,1H3,(H,23,24)/b6-5-/t18-/m1/s1	OMFJMHRPSFBIAJ-OOFWQKGWSA-N	[H][C@@](CO)(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCC				HMDB0011471;HMDB11471	LMGP02050034		Q76727207	53480920		24769352	NA	NA	NA	NA
LysoPE(0:0/14:0)	C19H40NO7P	InChI=1S/C19H40NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-19(22)27-18(16-21)17-26-28(23,24)25-15-14-20/h18,21H,2-17,20H2,1H3,(H,23,24)/t18-/m1/s1	DDUZNLUWXLYPCP-GOSISDBHSA-N	CCCCCCCCCCCCCC(=O)OC(CO)COP(=O)(O)OCCN				HMDB11470;HMDB0011470	LMGP02050033		Q76727203	53480919		24769351	NA	NA	NA	NA
CDP-Ethanolamine	C11H20N4O11P2	InChI=1S/C11H20N4O11P2/c12-2-4-23-27(19,20)26-28(21,22)24-5-6-8(16)9(17)10(25-6)15-3-1-7(13)14-11(15)18/h1,3,6,8-10,16-17H,2,4-5,12H2,(H,19,20)(H,21,22)(H2,13,14,18)/t6-,8-,9-,10-/m1/s1	WVIMUEUQJFPNDK-PEBGCTIMSA-N	NCCOP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(N)nc1=O	CHEBI:16732	C00570		HMDB0001564;HMDB01564			Q26997412	123727		110296	NA	NA	NA	NA
LysoPE(0:0/15:0)	C20H42NO7P	InChI=1S/C20H42NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-20(23)28-19(17-22)18-27-29(24,25)26-16-15-21/h19,22H,2-18,21H2,1H3,(H,24,25)/t19-/m1/s1	GIUNBNKDUHWVHI-LJQANCHMSA-N	[H][C@@](CO)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCC				HMDB0011472;HMDB11472	LMGP02050035		Q76727214	53480921		24769353	NA	NA	NA	NA
LysoPE(0:0/16:1(9Z))	C21H42NO7P	InChI=1S/C21H42NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)29-20(18-23)19-28-30(25,26)27-17-16-22/h7-8,20,23H,2-6,9-19,22H2,1H3,(H,25,26)/b8-7-/t20-/m1/s1	MAFRHGZTIOAXEL-WHXUGTBJSA-N	[H][C@@](CO)(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCC				HMDB11474;HMDB0011474	LMGP02050037		Q76727219	53480923		24769355	NA	NA	NA	NA
FMN	C17H21N4O9P	InChI=1S/C17H21N4O9P/c1-7-3-9-10(4-8(7)2)21(15-13(18-9)16(25)20-17(26)19-15)5-11(22)14(24)12(23)6-30-31(27,28)29/h3-4,11-12,14,22-24H,5-6H2,1-2H3,(H,20,25,26)(H2,27,28,29)/t11-,12+,14-/m0/s1	FVTCRASFADXXNN-SCRDCRAPSA-N	C12=NC(NC(C1=NC=3C(N2C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)=CC(=C(C3)C)C)=O)=O	CHEBI:17621	C00061		HMDB0001520;HMDB01520				643976		559060	NA	NA	NA	NA
LysoPE(0:0/16:0)	C21H44NO7P	InChI=1S/C21H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)29-20(18-23)19-28-30(25,26)27-17-16-22/h20,23H,2-19,22H2,1H3,(H,25,26)/t20-/m1/s1	CKPBBEOJHAPPBT-HXUWFJFHSA-N	[H][C@@](CO)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCC				HMDB11473;HMDB0011473	LMGP02050036		Q76727217	53480922		24769354	NA	NA	NA	NA
LysoPC(14:1(9Z))	C22H44NO7P	InChI=1S/C22H44NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-22(25)28-19-21(24)20-30-31(26,27)29-18-17-23(2,3)4/h8-9,21,24H,5-7,10-20H2,1-4H3/b9-8-/t21-/m1/s1	JXGLGTFMAQOJBB-HEDKFQSOSA-N	CCCC\C=C/CCCCCCCC(=O)OC[C@@]([H])(O)COP([O-])(=O)OCC[N+](C)(C)C	CHEBI:73794	C04230		HMDB10380;HMDB0010380	LMGP01050014		Q27144114	24779456		24766524	NA	NA	NA	NA
LysoPC(14:0)	C22H46NO7P	InChI=1S/C22H46NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-22(25)28-19-21(24)20-30-31(26,27)29-18-17-23(2,3)4/h21,24H,5-20H2,1-4H3/t21-/m1/s1	VXUOFDJKYGDUJI-OAQYLSRUSA-N	[H][C@@](O)(COC(=O)CCCCCCCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C	CHEBI:64489			HMDB0010379;HMDB10379	LMGP01050012		Q27133313	460604		405289	NA	NA	NA	NA
LysoPE(0:0/18:2(9Z,12Z))	C23H44NO7P	InChI=1S/C23H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)31-22(20-25)21-30-32(27,28)29-19-18-24/h6-7,9-10,22,25H,2-5,8,11-21,24H2,1H3,(H,27,28)/b7-6-,10-9-/t22-/m1/s1	SVRBKLJIDJHADS-USWSLJGRSA-N	[H][C@@](CO)(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC	CHEBI:76090;CHEBI:76233			HMDB11477;HMDB0011477	LMGP02050041		Q27145827	53480926		24769358	NA	NA	NA	NA
LysoPE(0:0/18:1(11Z))	C23H46NO7P	InChI=1S/C23H46NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)31-22(20-25)21-30-32(27,28)29-19-18-24/h7-8,22,25H,2-6,9-21,24H2,1H3,(H,27,28)/b8-7-/t22-/m1/s1	CZYOFWNORPEFDG-KOIKXXGWSA-N	CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](CO)COP(=O)(O)OCCN				HMDB0011475;HMDB11475	LMGP02050039		Q76727224	53480924		24769356	NA	NA	NA	NA
LysoPC(15:0)	C23H48NO7P	InChI=1S/C23H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24(2,3)4/h22,25H,5-21H2,1-4H3/t22-/m1/s1	RJZVWDTYEWCUAR-JOCHJYFZSA-N	[H][C@@](O)(COC(=O)CCCCCCCCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C	CHEBI:580912	C04230		HMDB10381;HMDB0010381				24779458		24694854	NA	NA	NA	NA
LysoPE(0:0/20:5(5Z,8Z,11Z,14Z,17Z))	C25H42NO7P	InChI=1S/C25H42NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-25(28)33-24(22-27)23-32-34(29,30)31-21-20-26/h3-4,6-7,9-10,12-13,15-16,24,27H,2,5,8,11,14,17-23,26H2,1H3,(H,29,30)/b4-3-,7-6-,10-9-,13-12-,16-15-/t24-/m1/s1	MMHCCHGAKPRCIO-KOYQJJOGSA-N	[H][C@@](CO)(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC				HMDB11489;HMDB0011489	LMGP02050053		Q76727252	53480938		24769370	NA	NA	NA	NA
LysoPE(0:0/20:4(5Z,8Z,11Z,14Z))	C25H44NO7P	InChI=1S/C25H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-25(28)33-24(22-27)23-32-34(29,30)31-21-20-26/h6-7,9-10,12-13,15-16,24,27H,2-5,8,11,14,17-23,26H2,1H3,(H,29,30)/b7-6-,10-9-,13-12-,16-15-/t24-/m1/s1	YWOCITMXHHTBAW-XSQXPFHXSA-N	[H][C@@](CO)(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC	CHEBI:72741			HMDB0011487;HMDB11487	LMGP02050051		Q27140110	53480936		24769368	NA	NA	NA	NA
LysoPE(0:0/20:3(11Z,14Z,17Z))	C25H46NO7P	InChI=1S/C25H46NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-25(28)33-24(22-27)23-32-34(29,30)31-21-20-26/h3-4,6-7,9-10,24,27H,2,5,8,11-23,26H2,1H3,(H,29,30)/b4-3-,7-6-,10-9-/t24-/m1/s1	OQKGGFIWKFEWBV-WCABUCBOSA-N	[H][C@@](CO)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCC\C=C/C\C=C/C\C=C/CC				HMDB11484;HMDB0011484	LMGP02050048		Q76727241	53480933		24769365	NA	NA	NA	NA
LysoPE(0:0/20:2(11Z,14Z))	C25H48NO7P	InChI=1S/C25H48NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-25(28)33-24(22-27)23-32-34(29,30)31-21-20-26/h6-7,9-10,24,27H,2-5,8,11-23,26H2,1H3,(H,29,30)/b7-6-,10-9-/t24-/m1/s1	NHBRVTKHMMOYTG-XBJNFHHOSA-N	CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@H](CO)COP(=O)(O)OCCN				HMDB0011483;HMDB11483	LMGP02050047		Q76727238	53480932		24769364	NA	NA	NA	NA
UDP-D-glucose	C15H24N2O17P2	InChI=1S/C15H24N2O17P2/c18-3-5-8(20)10(22)12(24)14(32-5)33-36(28,29)34-35(26,27)30-4-6-9(21)11(23)13(31-6)17-2-1-7(19)16-15(17)25/h1-2,5-6,8-14,18,20-24H,3-4H2,(H,26,27)(H,28,29)(H,16,19,25)/t5-,6-,8-,9-,10+,11-,12-,13-,14?/m1/s1	HSCJRCZFDFQWRP-RDKQLNKOSA-N	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	CHEBI:18066						Q27102800	439156		388302	NA	NA	NA	NA
UDP-N-acetyl-alpha-D-glucosamine	C17H27N3O17P2	InChI=1S/C17H27N3O17P2/c1-6(22)18-10-13(26)11(24)7(4-21)35-16(10)36-39(31,32)37-38(29,30)33-5-8-12(25)14(27)15(34-8)20-3-2-9(23)19-17(20)28/h2-3,7-8,10-16,21,24-27H,4-5H2,1H3,(H,18,22)(H,29,30)(H,31,32)(H,19,23,28)/t7-,8-,10-,11-,12-,13-,14-,15-,16-/m1/s1	LFTYTUAZOPRMMI-CFRASDGPSA-N	CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1OP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(=O)[nH]c1=O	CHEBI:16264	C00043		HMDB00290;HMDB0000290			Q312208	445675		393240	NA	NA	NA	NA
1-Pyrroline	C4H7N	InChI=1S/C4H7N/c1-2-4-5-3-1/h3H,1-2,4H2	ZVJHJDDKYZXRJI-UHFFFAOYSA-N	C1CC=NC1	CHEBI:19092	C15668		HMDB60246;HMDB12497;HMDB0012497;HMDB0060246			Q161680	79803		72096	NA	NA	NA	NA
Pyrrolidine	C4H9N	InChI=1S/C4H9N/c1-2-4-5-3-1/h5H,1-4H2	RWRDLPDLKQPQOW-UHFFFAOYSA-N	C1CCNC1	CHEBI:33135			HMDB31641;HMDB0031641			Q408898	31268		29008	NA	NA	NA	NA
4-Hydroxy-2-butenoic acid gamma-lactone	C4H4O2	InChI=1S/C4H4O2/c5-4-2-1-3-6-4/h1-2H,3H2	VIHAEDVKXSOUAT-UHFFFAOYSA-N	O=C1OCC=C1	CHEBI:38118	C17601		HMDB32330;HMDB0032330			Q4596886	10341		9917	NA	NA	NA	NA
(+)-2,3-Dihydro-3-methyl-1H-pyrrole	C5H9N	InChI=1S/C5H9N/c1-5-2-3-6-4-5/h2-3,5-6H,4H2,1H3	VLBGIFUKQYTZCN-UHFFFAOYSA-N	CC1CNC=C1				HMDB0033529;HMDB33529				22419314		14172782	NA	NA	NA	NA
2-Pyrrolidinone	C4H7NO	InChI=1S/C4H7NO/c6-4-2-1-3-5-4/h1-3H2,(H,5,6)	HNJBEVLQSNELDL-UHFFFAOYSA-N	O=C1CCCN1	CHEBI:36592	C11118		HMDB0002039;HMDB02039			Q285640	12025		11530	NA	NA	NA	NA
Piperidine	C5H11N	InChI=1S/C5H11N/c1-2-4-6-5-3-1/h6H,1-5H2	NQRYJNQNLNOLGT-UHFFFAOYSA-N	C1CCNCC1	CHEBI:18049	C01746		HMDB34301;HMDB0034301			Q410234	8082		7791	NA	NA	NA	NA
4-Aminobutyraldehyde	C4H9NO	InChI=1S/C4H9NO/c5-3-1-2-4-6/h4H,1-3,5H	DZQLQEYLEYWJIB-UHFFFAOYSA-N	[H]C(=O)CCCN	CHEBI:17769	C02903;C00555		HMDB0001080;HMDB01080			Q27073754	118		115	NA	NA	NA	NA
Putrescine	C4H12N2	InChI=1S/C4H12N2/c5-3-1-2-4-6/h1-6H2	KIDHWZJUCRJVML-UHFFFAOYSA-N	NCCCCN	CHEBI:17148	C02896;C00134		HMDB0001414;HMDB01414			Q410190	1045		13837702	NA	NA	NA	NA
Dimethylethanolamine	C4H11NO	InChI=1S/C4H11NO/c1-5(2)3-4-6/h6H,3-4H2,1-2H3	UEEJHVSXFDXPFK-UHFFFAOYSA-N	CN(C)CCO	CHEBI:271436	C04308		HMDB32231;HMDB0032231			Q241049	7902		13854944	NA	NA	NA	NA
2-Furancarboxaldehyde	C5H4O2	InChI=1S/C5H4O2/c6-4-5-2-1-3-7-5/h1-4H	HYBBIBNJHNGZAN-UHFFFAOYSA-N	O=Cc1ccco	CHEBI:34768	C14279		HMDB0032914;HMDB32914			Q412429	7362		13863629	NA	NA	NA	NA
1-Cyano-2-hydroxy-3-butene	C5H7NO	InChI=1S/C5H7NO/c1-2-5(7)3-4-6/h2,5,7H,1,3H2	PBCLOVRWBLGJQA-UHFFFAOYSA-N	OC(CC#N)C=C	CHEBI:1178473			HMDB0031339;HMDB31339				91586		82697	NA	NA	NA	NA
(2R)-2-Hydroxy-2-methylbutanenitrile	C5H9NO	InChI=1S/C5H9NO/c1-3-5(2,7)4-6/h7H,3H2,1-2H3/t5-/m1/s1	VMEHOTODTPXCKT-RXMQYKEDSA-N	CC[C@@](C)(O)C#N	CHEBI:60908	C18796		HMDB60309;HMDB0060309			Q27129721	12650900		26332035	NA	NA	NA	NA
Cyclohexanone	C6H10O	InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H	JHIVVAPYMSGYDF-UHFFFAOYSA-N	O=C1CCCCC1	CHEBI:17854	C00414		HMDB03315;HMDB0003315			Q409178	7967		7679	NA	NA	NA	NA
1-Aminocyclopropanecarboxylic acid	C4H7NO2	InChI=1S/C4H7NO2/c5-4(1-2-4)3(6)7/h1-2,5H2,(H,6,7	PAJPWUMXBYXFCZ-UHFFFAOYSA-N	NC1(CC1)C(O)=O	CHEBI:18053;CHEBI:58360	C01234		HMDB0036458;HMDB36458			Q409061	535		520	NA	NA	NA	NA
5-Aminopentanal	C5H11NO	InChI=1S/C5H11NO/c6-4-2-1-3-5-7/h5H,1-4,6H2	SZBGXBOFCGNPEU-UHFFFAOYSA-N	NCCCCC=O	CHEBI:31130	C12455		HMDB12815;HMDB0012815			Q27114159	443849		391944	NA	NA	NA	NA
(±)-2-Methylthiazolidine	C4H9NS	InChI=1S/C4H9NS/c1-4-5-2-3-6-4/h4-5H,2-3H2,1H3	DQMLFUMEBNHPPB-UHFFFAOYSA-N	CC1NCCS1				HMDB0031682;HMDB31682			Q27271575	32196		29856	NA	NA	NA	NA
Cadaverine	C5H14N2	InChI=1S/C5H14N2/c6-4-2-1-3-5-7/h1-7H2	VHRGRCVQAFMJIZ-UHFFFAOYSA-N	NCCCCCN	CHEBI:18127	C01672		HMDB0002322;HMDB02322			Q161555	273		13866593	NA	NA	NA	NA
Neurine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Quinone	C6H4O2	InChI=1S/C6H4O2/c7-5-1-2-6(8)4-3-5/h1-4H	AZQWKYJCGOJGHM-UHFFFAOYSA-N	O=C1C=CC(=O)C=C1	CHEBI:16509	C00472;C15602		HMDB0003364;HMDB03364			Q402719	4650		4489	NA	NA	NA	NA
