Name	Formula	InChI	InChIKey	SMILES	ChEBI	KEGG	BioCyc	HMDB	LipidMaps	SwissLipids	Wikidata	PubChem	Metabolights	ChemSpider	BiGG	MetaNetX	Reactome	SEED
Leucyl-Tryptophan	C17H23N3O3	InChI=1S/C17H23N3O3/c1-10(2)7-13(18)16(21)20-15(17(22)23)8-11-9-19-14-6-4-3-5-12(11)14/h3-6,9-10,13,15,19H,7-8,18H2,1-2H3,(H,20,21)(H,22,23)/t13-,15-/m0/s1	BQVUABVGYYSDCJ-ZFWWWQNUSA-N	CC(C)C[C@H](N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O	CHEBI:73590			HMDB28940			Q27141904	6992319		5360459	NA	NA	NA	NA
Leu-Leu-Leu	C18H35N3O4	InChI=1/C18H35N3O4/c1-10(2)7-13(19)16(22)20-14(8-11(3)4)17(23)21-15(18(24)25)9-12(5)6/h10-15H,7-9,19H2,1-6H3,(H,20,22)(H,21,23)(H,24,25)/t13-,14-,15-/s2	DNDWZFHLZVYOGF-JCUKGLBFNA-N	[H]N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(O)=O											NA	NA	NA	NA
L-gulono-1,4-lactone	C6H10O6	InChI=1S/C6H10O6/c7-1-2(8)5-3(9)4(10)6(11)12-5/h2-5,7-10H,1H2/t2-,3+,4-,5+/m0/s1	SXZYCXMUPBBULW-SKNVOMKLSA-N	[H][C@@]1(OC(=O)[C@@H](O)[C@H]1O)[C@@H](O)CO	CHEBI:17587	C01040		HMDB03466;HMDB0003466			Q27102468	439373		388493	NA	NA	NA	NA
Linoleic acid	C18H32O2	InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)/b7-6-,10-9-	OYHQOLUKZRVURQ-HZJYTTRNSA-N	CCCCC\C=C/C\C=C/CCCCCCCC(O)=O	CHEBI:17351	C01595		HMDB0000673;HMDB00673	LMFA01030120		Q407426	5280450		4444105	NA	NA	NA	NA
alpha-linolenic acid	C18H30O2	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)/b4-3-,7-6-,10-9-	DTOSIQBPPRVQHS-PDBXOOCHSA-N	CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O	CHEBI:27432	C06427		HMDB0001388;HMDB01388	LMFA01030152		Q256502	5280934		4444437	NA	NA	NA	NA
L-saccharopine	C11H20N2O6	InChI=1S/C11H20N2O6/c12-7(10(16)17)3-1-2-6-13-8(11(18)19)4-5-9(14)15/h7-8,13H,1-6,12H2,(H,14,15)(H,16,17)(H,18,19)/t7-,8-/m0/s1	ZDGJAHTZVHVLOT-YUMQZZPRSA-N	N[C@@H](CCCCN[C@@H](CCC(O)=O)C(O)=O)C(O)=O	CHEBI:16927	C00449		HMDB0000279;HMDB00279			Q3132238	160556		141086	NA	NA	NA	NA
Lysine	C6H14N2O2	InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)	KDXKERNSBIXSRK-UHFFFAOYSA-N	NCCCCC(N)C(O)=O				HMDB0142894							NA	NA	NA	NA
Lysyl-Isoleucine	C12H25N3O3	InChI=1S/C12H25N3O3/c1-3-8(2)10(12(17)18)15-11(16)9(14)6-4-5-7-13/h8-10H,3-7,13-14H2,1-2H3,(H,15,16)(H,17,18)/t8-,9-,10-/m0/s1	FMIIKPHLJKUXGE-GUBZILKMSA-N	CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCCCN)C(O)=O	CHEBI:74559			HMDB28954			Q27144735	7010499		5374066	NA	NA	NA	NA
Lysyl-Leucine	C12H25N3O3	InChI=1S/C12H25N3O3/c1-8(2)7-10(12(17)18)15-11(16)9(14)5-3-4-6-13/h8-10H,3-7,13-14H2,1-2H3,(H,15,16)(H,17,18)/t9-,10-/m0/s1	ATIPDCIQTUXABX-UWVGGRQHSA-N	CC(C)C[C@H](NC(=O)[C@@H](N)CCCCN)C(O)=O	CHEBI:74561			HMDB28955			Q27144738	7016103		5379125	NA	NA	NA	NA
Lysyl-Methionine	C11H23N3O3S	InChI=1S/C11H23N3O3S/c1-18-7-5-9(11(16)17)14-10(15)8(13)4-2-3-6-12/h8-9H,2-7,12-13H2,1H3,(H,14,15)(H,16,17)/t8-,9-/m0/s1	XBZOQGHZGQLEQO-IUCAKERBSA-N	CSCC[C@H](NC(=O)[C@@H](N)CCCCN)C(O)=O	CHEBI:74566			HMDB28957			Q27144742	7016114		5379136	NA	NA	NA	NA
Lysyl-Phenylalanine	C15H23N3O3	InChI=1S/C15H23N3O3/c16-9-5-4-8-12(17)14(19)18-13(15(20)21)10-11-6-2-1-3-7-11/h1-3,6-7,12-13H,4-5,8-10,16-17H2,(H,18,19)(H,20,21)/t12-,13-/m0/s1	QCZYYEFXOBKCNQ-STQMWFEESA-N	NCCCC[C@H](N)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O	CHEBI:73605			HMDB28958			Q27141914	151410		133442	NA	NA	NA	NA
Lysyl-Tryptophan	C17H24N4O3	InChI=1S/C17H24N4O3/c18-8-4-3-6-13(19)16(22)21-15(17(23)24)9-11-10-20-14-7-2-1-5-12(11)14/h1-2,5,7,10,13,15,20H,3-4,6,8-9,18-19H2,(H,21,22)(H,23,24)/t13-,15-/m0/s1	RVKIPWVMZANZLI-ZFWWWQNUSA-N	NCCCC[C@H](N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O	CHEBI:74569			HMDB28962			Q27144746	4369395		3571970	NA	NA	NA	NA
Lysyl-Valine	C11H23N3O3	InChI=1S/C11H23N3O3/c1-7(2)9(11(16)17)14-10(15)8(13)5-3-4-6-12/h7-9H,3-6,12-13H2,1-2H3,(H,14,15)(H,16,17)/t8-,9-/m0/s1	YQAIUOWPSUOINN-IUCAKERBSA-N	CC(C)[C@H](NC(=O)[C@@H](N)CCCCN)C(O)=O	CHEBI:73607			HMDB28964			Q27141916	6992341		5360481	NA	NA	NA	NA
Malic acid	C4H6O5	InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)	BJEPYKJPYRNKOW-UHFFFAOYSA-N	OC(CC(O)=O)C(O)=O	CHEBI:6650	C03668		HMDB0000744;HMDB00744				525		510	NA	NA	NA	NA
Maltotriose	C18H32O16	InChI=1S/C18H32O16/c19-1-4-7(22)8(23)12(27)17(31-4)34-15-6(3-21)32-18(13(28)10(15)25)33-14-5(2-20)30-16(29)11(26)9(14)24/h4-29H,1-3H2/t4-,5-,6-,7-,8+,9-,10-,11-,12-,13-,14-,15-,16?,17-,18-/m1/s1	FYGDTMLNYKFZSV-DZOUCCHMSA-N	OC[C@@H](O)[C@@H](O[C@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)C=O	CHEBI:140999;CHEBI:27931	C01835		HMDB01262;HMDB0001262			Q74418020	439586		388669	NA	NA	NA	NA
Maltotetraose	C24H42O21	InChI=1S/C24H42O21/c25-1-5-9(29)10(30)15(35)22(40-5)44-19-7(3-27)42-24(17(37)12(19)32)45-20-8(4-28)41-23(16(36)13(20)33)43-18-6(2-26)39-21(38)14(34)11(18)31/h5-38H,1-4H2/t5-,6-,7-,8-,9-,10+,11-,12-,13-,14-,15-,16-,17-,18-,19-,20-,21+,22-,23-,24-/m1/s1	LUEWUZLMQUOBSB-ZLBHSGTGSA-N	OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	CHEBI:61988						Q27131508	446495		393830	NA	NA	NA	NA
Mannose 6-phosphate	C6H13O9P	InChI=1S/C6H13O9P/c7-1-3(8)5(10)6(11)4(9)2-15-16(12,13)14/h1,3-6,8-11H,2H2,(H2,12,13,14)/t3-,4-,5-,6-/m1/s1	VFRROHXSMXFLSN-KVTDHHQDSA-N	[H]C(=O)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(O)(O)=O											NA	NA	NA	NA
Methionine	C5H11NO2S	InChI=1S/C5H11NO2S/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)	FFEARJCKVFRZRR-UHFFFAOYSA-N	CSCCC(N)C(O)=O	CHEBI:16811	C01733		HMDB0033951;HMDB33951				876		853	NA	NA	NA	NA
Methionine sulfoxide	C5H11NO3S	InChI=1S/C5H11NO3S/c1-10(9)3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)	QEFRNWWLZKMPFJ-UHFFFAOYSA-N	CS(=O)CCC(N)C(O)=O	CHEBI:49033			HMDB0002005;HMDB02005			Q6823656	847		824	NA	NA	NA	NA
Methylcysteine	C4H9NO2S	InChI=1S/C4H9NO2S/c1-8-2-3(5)4(6)7/h3H,2,5H2,1H3,(H,6,7)/t3-/m0/s1	IDIDJDIHTAOVLG-VKHMYHEASA-N	CSC[C@H](N)C(O)=O	CHEBI:45658			HMDB0002108;HMDB02108			Q27093260	24417		22826	NA	NA	NA	NA
MG(18:2/0:0/0:0)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Myoinositol	C6H12O6	InChI=1S/C6H12O6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-12H	CDAISMWEOUEBRE-UHFFFAOYSA-N	OC1C(O)C(O)C(O)C(O)C1O	CHEBI:24848	C06153					Q407997	892		868	NA	NA	NA	NA
Myoinositol 1-phosphate	NA	InChI=1S/C6H13O9P/c7-1-2(8)4(10)6(5(11)3(1)9)15-16(12,13)14/h1-11H,(H2,12,13,14)/t1?,2-,3+,4-,5-,6?/m1/s1	INAPMGSXUVUWAF-GCVPSNMTSA-N	NA											NA	NA	NA	NA
Myristoleic acid	C14H26O2	InChI=1S/C14H26O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14(15)16/h5-6H,2-4,7-13H2,1H3,(H,15,16)/b6-5-	YWWVWXASSLXJHU-WAYWQWQTSA-N	CCCC\C=C/CCCCCCCC(O)=O	CHEBI:27781	C08322		HMDB02000;HMDB0002000				5281119		4444564	NA	NA	NA	NA
N(2)-acetyl-L-ornithine	C7H14N2O3	InChI=1S/C7H14N2O3/c1-5(10)9-6(7(11)12)3-2-4-8/h6H,2-4,8H2,1H3,(H,9,10)(H,11,12)/t6-/m0/s1	JRLGPAXAGHMNOL-LURJTMIESA-N	CC(=O)N[C@@H](CCCN)C(O)=O	CHEBI:57805;CHEBI:16543	C00437		HMDB0003357;HMDB03357			Q26690116	439232		388369	NA	NA	NA	NA
N(6)-(1,2-dicarboxyethyl)-AMP	C14H18N5O11P	InChI=1S/C14H18N5O11P/c20-7(21)1-5(14(24)25)18-11-8-12(16-3-15-11)19(4-17-8)13-10(23)9(22)6(30-13)2-29-31(26,27)28/h3-6,9-10,13,22-23H,1-2H2,(H,20,21)(H,24,25)(H,15,16,18)(H2,26,27,28)/t5?,6-,9-,10-,13-/m1/s1	OFBHPPMPBOJXRT-DPXQIYNJSA-N	O[C@@H]1[C@@H](COP(O)(O)=O)O[C@H]([C@@H]1O)n1cnc2c(NC(CC(O)=O)C(O)=O)ncnc12	CHEBI:15919	C03794		HMDB00536;HMDB0000536;HMDB59653			Q2823236	440122		389122	NA	NA	NA	NA
N6-Acetyl-L-Lysine	C8H16N2O3	InChI=1S/C8H16N2O3/c1-6(11)10-5-3-2-4-7(9)8(12)13/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)/t7-/m0/s1	DTERQYGMUDWYAZ-ZETCQYMHSA-N	CC(=O)NCCCC[C@H](N)C(O)=O	CHEBI:17752;CHEBI:58260	C02727		HMDB00206;HMDB0000206			Q4673311	92832		83801	NA	NA	NA	NA
N-Acetylalanine	C5H9NO3	InChI=1S/C5H9NO3/c1-3(5(8)9)6-4(2)7/h3H,1-2H3,(H,6,7)(H,8,9)	KTHDTJVBEPMMGL-UHFFFAOYSA-N	CC(NC(C)=O)C(O)=O											NA	NA	NA	NA
N-acetyl-D-galactosamine	C8H15NO6	InChI=1S/C8H15NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h4-8,10,12-14H,2H2,1H3,(H,9,11)/t4-,5-,6+,7-,8?/m1/s1	OVRNDRQMDRJTHS-KEWYIRBNSA-N	CC(=O)N[C@H]1C(O)O[C@H](CO)[C@H](O)[C@@H]1O	CHEBI:28037	C01074;C01132					Q27103467	35717		32855;24225627	NA	NA	NA	NA
N-acetyl-D-glucosamine 6-phosphate	C8H16NO9P	InChI=1S/C8H16NO9P/c1-3(10)9-5-7(12)6(11)4(18-8(5)13)2-17-19(14,15)16/h4-8,11-13H,2H2,1H3,(H,9,10)(H2,14,15,16)/t4-,5-,6-,7-,8?/m1/s1	BRGMHAYQAZFZDJ-RTRLPJTCSA-N	CC(=O)N[C@H]1C(O)O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O	CHEBI:15784	C00357		HMDB01062;HMDB0001062			Q27098230	440996		21864795;389821	NA	NA	NA	NA
N-Acetylglucosamine	C8H15NO6	InChI=1S/C8H15NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h4-8,10,12-14H,2H2,1H3,(H,9,11)/t4-,5-,6-,7-,8?/m1/s1	OVRNDRQMDRJTHS-RTRLPJTCSA-N	CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O	CHEBI:506227	C00140		HMDB0000215;HMDB00215			Q27225758	439174		388319;18011581	NA	NA	NA	NA
N-Acetylhistidine	C8H11N3O3	InChI=1S/C8H11N3O3/c1-5(12)11-7(8(13)14)2-6-3-9-4-10-6/h3-4,7H,2H2,1H3,(H,9,10)(H,11,12)(H,13,14)	KBOJOGQFRVVWBH-UHFFFAOYSA-N	CC(=O)NC(CC1=CNC=N1)C(O)=O	CHEBI:16437	C02997		HMDB32055;HMDB0032055				273260		240418	NA	NA	NA	NA
N-Acetylmethionine	C7H13NO3S	InChI=1S/C7H13NO3S/c1-5(9)8-6(7(10)11)3-4-12-2/h6H,3-4H2,1-2H3,(H,8,9)(H,10,11)	XUYPXLNMDZIRQH-UHFFFAOYSA-N	CSCCC(NC(C)=O)C(O)=O	CHEBI:165927	C02712		HMDB11745;HMDB0011745			Q27256733	6180		5945	NA	NA	NA	NA
N-Acetylputrescine	C6H14N2O	InChI=1S/C6H14N2O/c1-6(9)8-5-3-2-4-7/h2-5,7H2,1H3,(H,8,9)	KLZGKIDSEJWEDW-UHFFFAOYSA-N	CC(=O)NCCCCN	CHEBI:17768	C02714		HMDB02064;HMDB60268;HMDB0002064;HMDB0060268			Q27102595	122356		109095	NA	NA	NA	NA
N-Acetylserine	C5H9NO4	InChI=1S/C5H9NO4/c1-3(8)6-4(2-7)5(9)10/h4,7H,2H2,1H3,(H,6,8)(H,9,10)/t4-/m0/s1	JJIHLJJYMXLCOY-BYPYZUCNSA-N	CC(=O)N[C@@H](CO)C(O)=O	CHEBI:45441			HMDB0002931;HMDB02931			Q27093355	65249		58744	NA	NA	NA	NA
N-Acetylthreonine	C6H11NO4	InChI=1S/C6H11NO4/c1-3(8)5(6(10)11)7-4(2)9/h3,5,8H,1-2H3,(H,7,9)(H,10,11)	PEDXUVCGOLSNLQ-UHFFFAOYSA-N	CC(O)C(NC(C)=O)C(O)=O											NA	NA	NA	NA
NAD	C21H28N7O14P2	InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1	BAWFJGJZGIEFAR-NNYOXOHSSA-N	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	CHEBI:44215						Q71535049	5892			NA	NA	NA	NA
Nicotinamide	C6H6N2O	InChI=1S/C6H6N2O/c7-6(9)5-2-1-3-8-4-5/h1-4H,(H2,7,9)	DFPAKSUCGFBDDF-UHFFFAOYSA-N	NC(=O)c1cccnc1	CHEBI:17154	C00153		HMDB01406;HMDB0001406			Q192423	936		911	NA	NA	NA	NA
Nicotinamide ribonucleotide	C11H15N2O8P	InChI=1S/C11H15N2O8P/c12-10(16)6-2-1-3-13(4-6)11-9(15)8(14)7(21-11)5-20-22(17,18)19/h1-4,7-9,11,14-15H,5H2,(H3-,12,16,17,18,19)/t7-,8-,9-,11-/m1/s1	DAYLJWODMCOQEW-TURQNECASA-N	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP(O)([O-])=O)[C@@H](O)[C@H]1O	CHEBI:16171	C00455		HMDB00229;HMDB0000229			Q21547155	14180		13553	NA	NA	NA	NA
Nicotinic acid	C6H5NO2	InChI=1S/C6H5NO2/c8-6(9)5-2-1-3-7-4-5/h1-4H,(H,8,9)	PVNIIMVLHYAWGP-UHFFFAOYSA-N	OC(=O)C1=CN=CC=C1	CHEBI:15940	C00253		HMDB0001488;HMDB01488			Q134658	938		913	NA	NA	NA	NA
Nicotinic acid mononucleotide	C11H15NO9P	InChI=1S/C11H14NO9P/c13-8-7(5-20-22(17,18)19)21-10(9(8)14)12-3-1-2-6(4-12)11(15)16/h1-4,7-10,13-14H,5H2,(H2-,15,16,17,18,19)/t7-,8-,9-,10-/m1/s1	JOUIQRNQJGXQDC-ZYUZMQFOSA-N	O[C@@H]1[C@@H](COP(O)(O)=O)O[C@H]([C@@H]1O)[n+]1cccc(c1)C(O)=O							Q27463748	121991		108821	NA	NA	NA	NA
Nonadecanoic acid	C19H38O2	InChI=1S/C19H38O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21/h2-18H2,1H3,(H,20,21)	ISYWECDDZWTKFF-UHFFFAOYSA-N	CCCCCCCCCCCCCCCCCCC(O)=O	CHEBI:39246	C16535		HMDB0000772;HMDB00772	LMFA01010019		Q412597	12591		12071	NA	NA	NA	NA
Nonanoic acid	C9H18O2	InChI=1S/C9H18O2/c1-2-3-4-5-6-7-8-9(10)11/h2-8H2,1H3,(H,10,11)	FBUKVWPVBMHYJY-UHFFFAOYSA-N	CCCCCCCCC(O)=O	CHEBI:29019	C01601		HMDB00847;HMDB0000847	LMFA01010009		Q369777	8158		7866	NA	NA	NA	NA
O-Acetylserine	C5H9NO4	InChI=1S/C5H9NO4/c1-3(7)10-2-4(6)5(8)9/h4H,2,6H2,1H3,(H,8,9)/t4-/m0/s1	VZXPDPZARILFQX-BYPYZUCNSA-N	CC(=O)OC[C@H](N)C(O)=O	CHEBI:58340;CHEBI:17981	C00979		HMDB03011;HMDB0003011			Q309897	99478		89874	NA	NA	NA	NA
octadecanoic acid	C18H36O2	InChI=1S/C18H36O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h2-17H2,1H3,(H,19,20)	QIQXTHQIDYTFRH-UHFFFAOYSA-N	CCCCCCCCCCCCCCCCCC(O)=O	CHEBI:28842	C01530		HMDB00827;HMDB0000827	LMFA01010018		Q209685	5281		5091	NA	NA	NA	NA
Oleamide	C18H35NO	InChI=1S/C18H35NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h9-10H,2-8,11-17H2,1H3,(H2,19,20)/b10-9-	FATBGEAMYMYZAF-KTKRTIGZSA-N	CCCCCCCC\C=C/CCCCCCCC(N)=O	CHEBI:116314	C19670		HMDB0002117;HMDB02117				5283387		4446508	NA	NA	NA	NA
Oleic acid	C18H34O2	InChI=1S/C18H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h9-10H,2-8,11-17H2,1H3,(H,19,20)/b10-9-	ZQPPMHVWECSIRJ-KTKRTIGZSA-N	CCCCCCCC\C=C/CCCCCCCC(O)=O	CHEBI:16196	C00712		HMDB00207;HMDB0000207	LMFA01030002		Q207688	445639		393217	NA	NA	NA	NA
Oleic acid butyl ester	C22H42O2	InChI=1S/C22H42O2/c1-3-5-7-8-9-10-11-12-13-14-15-16-17-18-19-20-22(23)24-21-6-4-2/h12-13H,3-11,14-21H2,1-2H3/b13-12-	WIBFFTLQMKKBLZ-SEYXRHQNSA-N	CCCCCCCC\C=C/CCCCCCCC(=O)OCCCC	CHEBI:82946			HMDB0062659;HMDB62659	LMFA07010975		Q27156481	5354342		4510551	NA	NA	NA	NA
O-phosphoethanolamine	C2H8NO4P	InChI=1S/C2H8NO4P/c3-1-2-7-8(4,5)6/h1-3H2,(H2,4,5,6)	SUHOOTKUPISOBE-UHFFFAOYSA-N	NCCOP(O)(O)=O	CHEBI:17553	C00346		HMDB0000224;HMDB00224			Q418826	1015		990	NA	NA	NA	NA
O-Phosphoserine	C3H8NO6P	InChI=1S/C3H8NO6P/c4-2(3(5)6)1-10-11(7,8)9/h2H,1,4H2,(H,5,6)(H2,7,8,9)	BZQFBWGGLXLEPQ-UHFFFAOYSA-N	NC(COP(O)(O)=O)C(O)=O	CHEBI:37712	C01005		HMDB0001721;HMDB01721				106		104	NA	NA	NA	NA
Ophthalmic acid	C11H19N3O6	InChI=1S/C11H19N3O6/c1-2-7(10(18)13-5-9(16)17)14-8(15)4-3-6(12)11(19)20/h6-7H,2-5,12H2,1H3,(H,13,18)(H,14,15)(H,16,17)(H,19,20)/t6-,7-/m0/s1	JCMUOFQHZLPHQP-BQBZGAKWSA-N	CC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O	CHEBI:84058	C21016		HMDB05765;HMDB0005765			Q7098084	7018721		5381695	NA	NA	NA	NA
Ornithine	C5H12N2O2	InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)	AHLPHDHHMVZTML-UHFFFAOYSA-N	NCCCC(N)C(O)=O	CHEBI:18257			HMDB32455	LMFA01100057		Q27102952	389		380	NA	NA	NA	NA
Orotic acid	C5H4N2O4	InChI=1S/C5H4N2O4/c8-3-1-2(4(9)10)6-5(11)7-3/h1H,(H,9,10)(H2,6,7,8,11)	PXQPEWDEAKTCGB-UHFFFAOYSA-N	OC(=O)c1cc(=O)[nH]c(=O)[nH]1	CHEBI:16742	C00295		HMDB0000226;HMDB00226			Q425536	967		942	NA	NA	NA	NA
Pantetheine 4'-Phosphate	C11H23N2O7PS	InChI=1S/C11H23N2O7PS/c1-11(2,7-20-21(17,18)19)9(15)10(16)13-4-3-8(14)12-5-6-22/h9,15,22H,3-7H2,1-2H3,(H,12,14)(H,13,16)(H2,17,18,19)	JDMUPRLRUUMCTL-UHFFFAOYSA-N	CC(C)(COP(O)(O)=O)C(O)C(=O)NCCC(=O)NCCS	CHEBI:16858	C01134		HMDB01416;HMDB0001416			Q27102113	987		962	NA	NA	NA	NA
PC(0:0/16:1)	C24H48NO7P	InChI=1S/C24H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)32-23(21-26)22-31-33(28,29)30-20-19-25(2,3)4/h10-11,23,26H,5-9,12-22H2,1-4H3/b11-10-/t23-/m1/s1	OEJYWQCXHNOOHC-ZXEGGCGDSA-N	OC[C@H](COP(OCC[N+](C)(C)C)(=O)[O-])OC(=O)CCCCCCC/C=C\CCCCCC											NA	NA	NA	NA
PC(0:0/18:0)	C26H54NO7P	InChI=1S/C26H54NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)34-25(23-28)24-33-35(30,31)32-22-21-27(2,3)4/h25,28H,5-24H2,1-4H3/t25-/m1/s1	IQGPMZRCLCCXAG-RUZDIDTESA-N	CCCCCCCCCCCCCCCCCC(=O)O[C@H](CO)COP([O-])(=O)OCC[N+](C)(C)C	CHEBI:76076			HMDB0011128;HMDB11128	LMGP01050076		Q27145728	24779491		24766523	NA	NA	NA	NA
PC(0:0/18:1)	C26H52NO7P	InChI=1S/C26H52NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)34-25(23-28)24-33-35(30,31)32-22-21-27(2,3)4/h12-13,25,28H,5-11,14-24H2,1-4H3/b13-12-/t25-/m1/s1	SULIDBRAXVDKBU-PTGWMXDISA-N	CCCCCCCC\C=C/CCCCCCCC(=O)O[C@H](CO)COP([O-])(=O)OCC[N+](C)(C)C	CHEBI:76071			HMDB0062651;HMDB62651;HMDB61701	LMGP01050082		Q27145724	24779494		24823031	NA	NA	NA	NA
PC(0:0/18:2)	C26H50NO7P	InChI=1S/C26H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)34-25(23-28)24-33-35(30,31)32-22-21-27(2,3)4/h9-10,12-13,25,28H,5-8,11,14-24H2,1-4H3/b10-9-,13-12-/t25-/m1/s1	LSUXCWJOIAWGOU-FTJOPAKQSA-N	CCCCC\C=C/C\C=C/CCCCCCCC(=O)O[C@H](CO)COP([O-])(=O)OCC[N+](C)(C)C	CHEBI:76084			HMDB61700			Q27105059	71768169		30785783	NA	NA	NA	NA
PC(0:0/20:3)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PC(0:0/20:4)	C28H51NO7P	InChI=1S/C28H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-28(31)36-27(25-30)26-35-37(32,33)34-24-23-29(2,3)4/h9-10,12-13,15-16,18-19,27,30H,5-8,11,14,17,20-26H2,1-4H3/p+1/b10-9-,13-12-,16-15-,19-18-	IGJKYDBBINVMLH-SNPVRQPZSA-O	CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC(CO)COP(O)(=O)OCC[N+](C)(C)C				HMDB61699;HMDB0061699							NA	NA	NA	NA
PC(16:0/0:0)	C24H50NO7P	InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3/t23-/m1/s1	ASWBNKHCZGQVJV-HSZRJFAPSA-N	[C@@H](COC(=O)CCCCCCCCCCCCCCC)(COP(OCC[N+](C)(C)C)(=O)[O-])O	CHEBI:72998	C04230		HMDB0010382;HMDB10382	LMGP01050018		Q27105001	460602		405287	NA	NA	NA	NA
PC(16:1/0:0)	C24H48NO7P	InChI=1S/C24H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h10-11,23,26H,5-9,12-22H2,1-4H3/b11-10-/t23-/m1/s1	LFUDDCMNKWEORN-ZXEGGCGDSA-N	O(C(=O)CCCCCCC/C=C\CCCCCC)C[C@H](COP(OCC[N+](C)(C)C)(=O)[O-])O	CHEBI:73851	C04230		HMDB0010383;HMDB10383	LMGP01050022		Q27144179	24779461		24766525	NA	NA	NA	NA
